,pv
4599,2.5097222222222224
4600,1.8020833333333333
4601,0.7902777777777777
4602,0.2934027777777778
4603,0.05979166666666667
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.033881944444444444
4614,0.2735416666666667
4615,1.1243055555555554
4616,2.5965277777777778
4617,4.013888888888889
4618,5.388888888888889
4619,6.159722222222222
4620,6.319444444444445
4621,5.916666666666667
4622,4.604166666666667
4623,3.3159722222222223
4624,1.7847222222222223
4625,0.7458333333333333
4626,0.323125
4627,0.04895833333333333
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.07820138888888888
4638,0.4011111111111111
4639,1.0291666666666666
4640,2.30625
4641,4.152777777777778
4642,5.340277777777778
4643,6.104166666666667
4644,6.263888888888889
4645,5.819444444444445
4646,4.868055555555555
4647,3.4583333333333335
4648,1.8930555555555555
4649,0.6597222222222222
4650,0.28131944444444446
4651,0.064375
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.1354861111111111
4662,0.31340277777777775
4663,1.136111111111111
4664,2.691666666666667
4665,4.215277777777778
4666,5.4375
4667,6.194444444444445
4668,6.381944444444445
4669,5.951388888888889
4670,4.958333333333333
4671,3.5347222222222223
4672,1.895138888888889
4673,0.5784722222222223
4674,0.2242361111111111
4675,0.06076388888888889
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.136875
4686,0.4013888888888889
4687,1.025
4688,2.43125
4689,4.284722222222222
4690,5.493055555555555
4691,6.263888888888889
4692,6.375
4693,5.402777777777778
4694,4.638888888888889
4695,3.2430555555555554
4696,1.6513888888888888
4697,0.6840277777777778
4698,0.2136111111111111
4699,0.02402083333333333
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.09649305555555555
4710,0.28680555555555554
4711,0.6243055555555556
4712,1.1125
4713,2.198611111111111
4714,2.9006944444444445
4715,5.104166666666667
4716,5.701388888888889
4717,5.361111111111111
4718,4.375
4719,3.326388888888889
4720,1.8805555555555555
4721,0.7111111111111111
4722,0.2715972222222222
4723,0.04388888888888889
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.04850694444444444
4734,0.41854166666666665
4735,1.0055555555555555
4736,2.651388888888889
4737,4.166666666666667
4738,5.145833333333333
4739,6.083333333333333
4740,6.270833333333333
4741,5.819444444444445
4742,4.875
4743,3.4791666666666665
4744,1.9055555555555554
4745,0.6965277777777777
4746,0.28041666666666665
4747,0.034375
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.11923611111111111
4758,0.5208333333333334
4759,1.2208333333333334
4760,2.3201388888888888
4761,4.1875
4762,5.472222222222222
4763,6.215277777777778
4764,6.368055555555555
4765,5.916666666666667
4766,4.902777777777778
4767,3.5277777777777777
4768,1.9208333333333334
4769,0.6347222222222222
4770,0.26361111111111113
4771,0.054375
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.1423611111111111
4782,0.4847222222222222
4783,1.2118055555555556
4784,2.535416666666667
4785,3.9375
4786,5.083333333333333
4787,5.791666666666667
4788,5.930555555555555
4789,5.541666666666667
4790,4.631944444444445
4791,3.310416666666667
4792,1.8611111111111112
4793,0.7631944444444444
4794,0.31319444444444444
4795,0.05340277777777778
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,0.10799305555555555
4806,0.47708333333333336
4807,1.0923611111111111
4808,2.2840277777777778
4809,3.5
4810,5.111111111111111
4811,5.680555555555555
4812,5.840277777777778
4813,5.402777777777778
4814,3.7916666666666665
4815,2.536111111111111
4816,1.8354166666666667
4817,0.7555555555555555
4818,0.2634722222222222
4819,0.03423611111111111
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.11870833333333335
4830,0.2836111111111111
4831,1.1166666666666667
4832,2.7333333333333334
4833,4.3125
4834,5.548611111111111
4835,6.319444444444445
4836,6.486111111111111
4837,6.055555555555555
4838,5.069444444444445
4839,3.6319444444444446
4840,1.9458333333333333
4841,0.58125
4842,0.20298611111111112
4843,0.050625
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.1275
4854,0.35138888888888886
4855,1.1527777777777777
4856,2.6847222222222222
4857,4.222222222222222
4858,5.451388888888889
4859,6.222222222222222
4860,6.423611111111111
4861,5.993055555555555
4862,5.013888888888889
4863,3.5902777777777777
4864,1.9430555555555555
4865,0.6395833333333333
4866,0.2461111111111111
4867,0.04951388888888889
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.11756944444444445
4878,0.3325
4879,1.1263888888888889
4880,2.620833333333333
4881,4.222222222222222
4882,5.472222222222222
4883,6.166666666666667
4884,6.416666666666667
4885,5.986111111111111
4886,5.020833333333333
4887,3.625
4888,1.9541666666666666
4889,0.6159722222222223
4890,0.2611111111111111
4891,0.034791666666666665
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.12625
4902,0.24472222222222223
4903,1.1666666666666667
4904,2.3055555555555554
4905,3.3541666666666665
4906,4.576388888888889
4907,5.604166666666667
4908,5.944444444444445
4909,5.541666666666667
4910,4.666666666666667
4911,3.3361111111111112
4912,1.8777777777777778
4913,0.75625
4914,0.30145833333333333
4915,0.043611111111111114
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.09722916666666666
4926,0.5034722222222222
4927,1.0944444444444446
4928,2.540277777777778
4929,4.347222222222222
4930,5.555555555555555
4931,6.284722222222222
4932,6.479166666666667
4933,6.034722222222222
4934,5.097222222222222
4935,3.6597222222222223
4936,1.9770833333333333
4937,0.5916666666666667
4938,0.200625
4939,0.044097222222222225
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.09694444444444444
4950,0.298125
4951,0.7701388888888889
4952,2.30625
4953,4.1875
4954,5.368055555555555
4955,6.055555555555555
4956,6.229166666666667
4957,5.847222222222222
4958,4.923611111111111
4959,3.5555555555555554
4960,1.9479166666666667
4961,0.6597222222222222
4962,0.25131944444444443
4963,0.03923611111111111
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.03852083333333334
4974,0.40118055555555554
4975,0.9284722222222223
4976,2.3243055555555556
4977,4.131944444444445
4978,5.263888888888889
4979,5.895833333333333
4980,6.506944444444445
4981,5.958333333333333
4982,5.152777777777778
4983,3.6597222222222223
4984,1.9791666666666667
4985,0.5842361111111111
4986,0.19
4987,0.03729166666666667
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.11411805555555556
4998,0.27111111111111114
4999,1.1145833333333333
5000,2.717361111111111
5001,4.291666666666667
5002,5.520833333333333
5003,6.340277777777778
5004,6.548611111111111
5005,6.152777777777778
5006,5.194444444444445
5007,3.736111111111111
5008,2.0083333333333333
5009,0.585625
5010,0.18590277777777778
5011,0.0325
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.10666041666666667
5022,0.30854166666666666
5023,1.1493055555555556
5024,2.7465277777777777
5025,4.347222222222222
5026,5.611111111111111
5027,6.395833333333333
5028,6.569444444444445
5029,6.145833333333333
5030,5.145833333333333
5031,3.6875
5032,2.0006944444444446
5033,0.6166666666666667
5034,0.21340277777777777
5035,0.03111805555555556
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.10125
5046,0.33125
5047,1.1694444444444445
5048,2.7708333333333335
5049,4.368055555555555
5050,5.659722222222222
5051,6.444444444444445
5052,6.618055555555555
5053,5.784722222222222
5054,4.395833333333333
5055,3.2222222222222223
5056,1.6479166666666667
5057,0.75625
5058,0.26902777777777775
5059,0.019368055555555555
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.07284722222222222
5070,0.18625
5071,0.6763888888888889
5072,0.9506944444444444
5073,1.3888888888888888
5074,1.8090277777777777
5075,2.3291666666666666
5076,2.8756944444444446
5077,4.083333333333333
5078,4.368055555555555
5079,3.2847222222222223
5080,2.1
5081,0.6576388888888889
5082,0.25875
5083,0.01961111111111111
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.103125
5094,0.26652777777777775
5095,1.163888888888889
5096,2.8222222222222224
5097,4.409722222222222
5098,5.625
5099,6.409722222222222
5100,6.597222222222222
5101,6.104166666666667
5102,5.152777777777778
5103,3.736111111111111
5104,2.0034722222222223
5105,0.583125
5106,0.173125
5107,0.03048611111111111
5108,0.0
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.04857638888888889
5118,0.24513888888888888
5119,0.6715277777777777
5120,1.3041666666666667
5121,1.8104166666666666
5122,4.861111111111111
5123,5.333333333333333
5124,6.486111111111111
5125,5.722222222222222
5126,4.722222222222222
5127,2.425
5128,1.3340277777777778
5129,0.36444444444444446
5130,0.11138888888888888
5131,0.009652777777777777
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.03382638888888889
5142,0.19
5143,0.4409722222222222
5144,1.2361111111111112
5145,1.6590277777777778
5146,3.1708333333333334
5147,6.020833333333333
5148,5.506944444444445
5149,6.159722222222222
5150,5.159722222222222
5151,3.673611111111111
5152,2.0319444444444446
5153,0.7166666666666667
5154,0.16541666666666666
5155,0.019444444444444445
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.07770833333333334
5166,0.37819444444444444
5167,0.6548611111111111
5168,2.0541666666666667
5169,4.173611111111111
5170,4.868055555555555
5171,6.402777777777778
5172,6.631944444444445
5173,6.270833333333333
5174,5.25
5175,3.7430555555555554
5176,2.042361111111111
5177,0.5949305555555555
5178,0.1696527777777778
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.04859027777777778
5190,0.299375
5191,0.6104166666666667
5192,1.9604166666666667
5193,4.152777777777778
5194,5.236111111111111
5195,6.145833333333333
5196,6.243055555555555
5197,5.895833333333333
5198,4.916666666666667
5199,3.5
5200,1.9284722222222221
5201,0.7041666666666667
5202,0.23854166666666668
5203,0.01951388888888889
5204,0.0
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.06819444444444445
5214,0.3340972222222222
5215,1.0180555555555555
5216,2.6125
5217,4.277777777777778
5218,5.520833333333333
5219,6.229166666666667
5220,6.402777777777778
5221,6.027777777777778
5222,5.055555555555555
5223,3.625
5224,1.9680555555555554
5225,0.6520833333333333
5226,0.21263888888888888
5227,0.014583333333333334
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.083125
5238,0.319375
5239,0.5013888888888889
5240,1.3631944444444444
5241,3.5805555555555557
5242,4.291666666666667
5243,3.4027777777777777
5244,3.8472222222222223
5245,4.673611111111111
5246,3.3881944444444443
5247,1.648611111111111
5248,1.5479166666666666
5249,0.6715277777777777
5250,0.17854166666666665
5251,0.009583333333333333
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.019263888888888886
5262,0.244375
5263,0.6888888888888889
5264,1.51875
5265,0.8131944444444444
5266,1.6694444444444445
5267,2.397222222222222
5268,2.8583333333333334
5269,1.8402777777777777
5270,1.2416666666666667
5271,1.2402777777777778
5272,0.5805555555555556
5273,0.6048611111111111
5274,0.18847222222222224
5275,0.004798611111111111
5276,0.0
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.07729166666666666
5286,0.42375
5287,0.7784722222222222
5288,1.9520833333333334
5289,1.79375
5290,5.361111111111111
5291,5.368055555555555
5292,6.444444444444445
5293,5.805555555555555
5294,3.6180555555555554
5295,3.6319444444444446
5296,1.98125
5297,0.5671527777777777
5298,0.15395833333333334
5299,0.009791666666666667
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.08868055555555555
5310,0.3325694444444444
5311,1.1368055555555556
5312,2.520138888888889
5313,4.020833333333333
5314,5.395833333333333
5315,5.986111111111111
5316,6.277777777777778
5317,5.888888888888889
5318,4.965277777777778
5319,3.5277777777777777
5320,1.91875
5321,0.6513888888888889
5322,0.18736111111111112
5323,0.004826388888888889
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.03882638888888889
5334,0.41444444444444445
5335,0.9430555555555555
5336,2.7284722222222224
5337,4.4375
5338,5.472222222222222
5339,6.541666666666667
5340,6.756944444444445
5341,6.243055555555555
5342,5.194444444444445
5343,3.6944444444444446
5344,1.9875
5345,0.5902777777777778
5346,0.16319444444444445
5347,0.004847222222222222
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.08152777777777778
5358,0.33208333333333334
5359,1.1104166666666666
5360,1.1909722222222223
5361,2.9277777777777776
5362,4.125
5363,6.222222222222222
5364,6.756944444444445
5365,6.263888888888889
5366,5.215277777777778
5367,3.736111111111111
5368,2.002083333333333
5369,0.5852083333333333
5370,0.15909722222222222
5371,0.004833333333333333
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.07774305555555555
5382,0.30645833333333333
5383,1.2340277777777777
5384,2.897222222222222
5385,4.597222222222222
5386,5.888888888888889
5387,6.631944444444445
5388,6.763888888888889
5389,6.277777777777778
5390,5.236111111111111
5391,3.736111111111111
5392,2.004861111111111
5393,0.6069444444444444
5394,0.165
5395,0.004805555555555556
5396,0.0
5397,0.0
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.07246527777777778
5406,0.2813888888888889
5407,1.2305555555555556
5408,2.8944444444444444
5409,4.486111111111111
5410,5.715277777777778
5411,6.416666666666667
5412,6.576388888888889
5413,6.194444444444445
5414,5.229166666666667
5415,3.763888888888889
5416,2.0104166666666665
5417,0.5833333333333334
5418,0.14993055555555557
5419,0.0024166666666666664
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,0.06809722222222223
5430,0.33152777777777775
5431,1.2118055555555556
5432,2.7645833333333334
5433,4.3125
5434,5.493055555555555
5435,6.256944444444445
5436,6.513888888888889
5437,6.131944444444445
5438,5.111111111111111
5439,3.6458333333333335
5440,1.9527777777777777
5441,0.6222222222222222
5442,0.16472222222222221
5443,0.0
5444,0.0
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.05484458333333333
5454,0.2854861111111111
5455,1.2326388888888888
5456,2.589583333333333
5457,4.590277777777778
5458,5.798611111111111
5459,6.701388888888889
5460,6.916666666666667
5461,6.451388888888889
5462,5.361111111111111
5463,3.8333333333333335
5464,2.0548611111111112
5465,0.5629166666666666
5466,0.13951388888888888
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,0.06722222222222222
5478,0.27791666666666665
5479,1.05625
5480,2.9791666666666665
5481,4.611111111111111
5482,5.909722222222222
5483,6.6875
5484,6.875
5485,6.402777777777778
5486,5.326388888888889
5487,3.8055555555555554
5488,2.032638888888889
5489,0.5690277777777778
5490,0.13368055555555555
5491,0.0
5492,0.0
5493,0.0
5494,0.0
5495,0.0
5496,0.0
5497,0.0
5498,0.0
5499,0.0
5500,0.0
5501,0.06861111111111111
5502,0.35138888888888886
5503,1.2125
5504,2.7583333333333333
5505,4.354166666666667
5506,5.638888888888889
5507,6.402777777777778
5508,6.555555555555555
5509,6.069444444444445
5510,4.993055555555555
5511,3.5069444444444446
5512,1.8756944444444446
5513,0.6229166666666667
5514,0.16006944444444443
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,0.0
5524,0.0
5525,0.06659722222222222
5526,0.2701388888888889
5527,1.2645833333333334
5528,2.952777777777778
5529,4.555555555555555
5530,5.868055555555555
5531,6.701388888888889
5532,6.895833333333333
5533,6.430555555555555
5534,5.333333333333333
5535,3.8055555555555554
5536,2.0277777777777777
5537,0.56125
5538,0.13166666666666665
5539,0.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.058819444444444445
5550,0.33118055555555553
5551,1.238888888888889
5552,2.8354166666666667
5553,4.4375
5554,5.715277777777778
5555,6.506944444444445
5556,6.715277777777778
5557,6.1875
5558,5.111111111111111
5559,3.611111111111111
5560,1.9180555555555556
5561,0.6104166666666667
5562,0.16111111111111112
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.06458333333333334
5574,0.31048611111111113
5575,1.0534722222222221
5576,2.191666666666667
5577,3.7222222222222223
5578,4.090277777777778
5579,5.361111111111111
5580,5.979166666666667
5581,6.194444444444445
5582,5.076388888888889
5583,3.6666666666666665
5584,1.9409722222222223
5585,0.5709027777777778
5586,0.1384027777777778
5587,0.0
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.043680555555555556
5598,0.2995138888888889
5599,0.8090277777777778
5600,0.80625
5601,1.6659722222222222
5602,4.173611111111111
5603,6.666666666666667
5604,6.881944444444445
5605,6.402777777777778
5606,5.006944444444445
5607,1.7625
5608,0.9277777777777778
5609,0.36
5610,0.08191666666666667
5611,0.0
5612,0.0
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.03388888888888889
5622,0.24395833333333333
5623,0.6333333333333333
5624,1.573611111111111
5625,3.2
5626,2.857638888888889
5627,2.2159722222222222
5628,3.8402777777777777
5629,4.090277777777778
5630,2.5944444444444446
5631,1.4548611111111112
5632,1.6694444444444445
5633,0.5680555555555555
5634,0.15291666666666667
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.05416666666666667
5646,0.3073611111111111
5647,0.8673611111111111
5648,1.8659722222222221
5649,1.8958333333333333
5650,4.208333333333333
5651,6.180555555555555
5652,6.805555555555555
5653,6.340277777777778
5654,5.208333333333333
5655,3.6597222222222223
5656,1.9326388888888888
5657,0.5743055555555555
5658,0.11270138888888889
5659,0.0
5660,0.0
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.03423611111111111
5670,0.24680555555555556
5671,0.9618055555555556
5672,2.910416666666667
5673,4.416666666666667
5674,5.777777777777778
5675,6.604166666666667
5676,6.715277777777778
5677,6.263888888888889
5678,5.159722222222222
5679,3.6180555555555554
5680,1.9013888888888888
5681,0.5638888888888889
5682,0.12658333333333333
5683,0.0
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.050486111111111114
5694,0.2648611111111111
5695,1.3270833333333334
5696,3.064583333333333
5697,4.715277777777778
5698,5.958333333333333
5699,6.645833333333333
5700,6.840277777777778
5701,6.395833333333333
5702,5.333333333333333
5703,3.7847222222222223
5704,1.9902777777777778
5705,0.5307638888888889
5706,0.1008513888888889
5707,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.044375
5718,0.2834027777777778
5719,1.3229166666666667
5720,3.051388888888889
5721,4.729166666666667
5722,6.020833333333333
5723,6.756944444444445
5724,6.895833333333333
5725,6.388888888888889
5726,5.263888888888889
5727,3.701388888888889
5728,1.9340277777777777
5729,0.5311111111111111
5730,0.12097222222222222
5731,0.0
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.03916666666666667
5742,0.26819444444444446
5743,1.2409722222222221
5744,3.0416666666666665
5745,4.763888888888889
5746,6.048611111111111
5747,6.847222222222222
5748,7.034722222222222
5749,6.4375
5750,5.375
5751,3.7777777777777777
5752,1.9694444444444446
5753,0.5216666666666666
5754,0.105
5755,0.0
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5760,0.0
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.029166666666666667
5766,0.31548611111111113
5767,1.2229166666666667
5768,2.6770833333333335
5769,4.083333333333333
5770,5.229166666666667
5771,5.701388888888889
5772,2.433333333333333
5773,4.263888888888889
5774,1.5402777777777779
5775,1.3916666666666666
5776,1.0479166666666666
5777,0.4888888888888889
5778,0.08673611111111111
5779,0.0
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.0
5788,0.0
5789,0.01925
5790,0.2590277777777778
5791,0.6229166666666667
5792,1.1020833333333333
5793,1.2763888888888888
5794,1.8583333333333334
5795,3.5236111111111112
5796,5.333333333333333
5797,5.75
5798,4.875
5799,3.5208333333333335
5800,1.7951388888888888
5801,0.48083333333333333
5802,0.08902777777777778
5803,0.0
5804,0.0
5805,0.0
5806,0.0
5807,0.0
5808,0.0
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.0048125
5814,0.13326388888888888
5815,0.5347222222222222
5816,1.2180555555555554
5817,2.6770833333333335
5818,5.291666666666667
5819,6.305555555555555
5820,6.506944444444445
5821,6.430555555555555
5822,5.284722222222222
5823,3.763888888888889
5824,1.9347222222222222
5825,0.5075
5826,0.09381944444444444
5827,0.0
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.019347222222222224
5838,0.19486111111111112
5839,0.8083333333333333
5840,2.236111111111111
5841,4.784722222222222
5842,5.840277777777778
5843,6.722222222222222
5844,6.875
5845,6.5
5846,5.409722222222222
5847,3.6319444444444446
5848,1.8486111111111112
5849,0.4867361111111111
5850,0.09354166666666666
5851,0.0
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,0.0
5859,0.0
5860,0.0
5861,0.024826388888888887
5862,0.29388888888888887
5863,1.3076388888888888
5864,2.99375
5865,4.631944444444445
5866,5.930555555555555
5867,6.722222222222222
5868,6.854166666666667
5869,6.361111111111111
5870,5.222222222222222
5871,3.6319444444444446
5872,1.8694444444444445
5873,0.5056944444444444
5874,0.09777777777777778
5875,0.0
5876,0.0
5877,0.0
5878,0.0
5879,0.0
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.022319444444444444
5886,0.20055555555555554
5887,0.5680555555555555
5888,1.6222222222222222
5889,4.263888888888889
5890,5.465277777777778
5891,6.125
5892,6.291666666666667
5893,5.840277777777778
5894,4.763888888888889
5895,3.25
5896,1.6263888888888889
5897,0.4861111111111111
5898,0.09208333333333334
5899,0.0
5900,0.0
5901,0.0
5902,0.0
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,0.0
5908,0.0
5909,0.014583333333333334
5910,0.16625
5911,0.7180555555555556
5912,2.557638888888889
5913,4.805555555555555
5914,6.111111111111111
5915,6.784722222222222
5916,7.0
5917,6.548611111111111
5918,5.381944444444445
5919,3.8055555555555554
5920,1.9701388888888889
5921,0.4809027777777778
5922,0.07050694444444444
5923,0.0
5924,0.0
5925,0.0
5926,0.0
5927,0.0
5928,0.0
5929,0.0
5930,0.0
5931,0.0
5932,0.0
5933,0.024722222222222222
5934,0.2675
5935,1.288888888888889
5936,3.142361111111111
5937,4.791666666666667
5938,6.194444444444445
5939,6.895833333333333
5940,7.048611111111111
5941,6.506944444444445
5942,5.395833333333333
5943,3.763888888888889
5944,1.9201388888888888
5945,0.4759027777777778
5946,0.07024305555555556
5947,0.0
5948,0.0
5949,0.0
5950,0.0
5951,0.0
5952,0.0
5953,0.0
5954,0.0
5955,0.0
5956,0.0
5957,0.009791666666666667
5958,0.2526388888888889
5959,0.4166666666666667
5960,1.2645833333333334
5961,1.5770833333333334
5962,5.173611111111111
5963,5.5
5964,5.9375
5965,5.868055555555555
5966,4.895833333333333
5967,3.3569444444444443
5968,1.68125
5969,0.4633333333333333
5970,0.07777777777777778
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,0.0
5980,0.0
5981,0.0
5982,0.1411111111111111
5983,0.6604166666666667
5984,1.0152777777777777
5985,1.9840277777777777
5986,2.31875
5987,2.9590277777777776
5988,3.673611111111111
5989,4.409722222222222
5990,4.25
5991,3.0444444444444443
5992,1.6576388888888889
5993,0.4397916666666667
5994,0.06784722222222223
5995,0.0
5996,0.0
5997,0.0
5998,0.0
5999,0.0
6000,0.0
6001,0.0
6002,0.0
6003,0.0
6004,0.0
6005,0.014652777777777778
6006,0.21979166666666666
6007,1.1201388888888888
6008,2.3534722222222224
6009,3.9791666666666665
6010,4.715277777777778
6011,5.583333333333333
6012,6.215277777777778
6013,6.013888888888889
6014,4.909722222222222
6015,3.317361111111111
6016,1.5527777777777778
6017,0.4365277777777778
6018,0.06277777777777778
6019,0.0
6020,0.0
6021,0.0
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,0.0
6027,0.0
6028,0.0
6029,0.004854166666666667
6030,0.12958333333333333
6031,0.4361111111111111
6032,2.433333333333333
6033,3.9652777777777777
6034,5.520833333333333
6035,6.208333333333333
6036,6.416666666666667
6037,5.895833333333333
6038,4.743055555555555
6039,3.172222222222222
6040,1.5319444444444446
6041,0.41909722222222223
6042,0.06284722222222222
6043,0.0
6044,0.0
6045,0.0
6046,0.0
6047,0.0
6048,0.0
6049,0.0
6050,0.0
6051,0.0
6052,0.0
6053,0.0
6054,0.22680555555555557
6055,0.5534722222222223
6056,0.8666666666666667
6057,2.123611111111111
6058,2.6458333333333335
6059,3.061111111111111
6060,5.243055555555555
6061,5.229166666666667
6062,4.826388888888889
6063,3.236111111111111
6064,1.19375
6065,0.35597222222222225
6066,0.03868055555555556
6067,0.0
6068,0.0
6069,0.0
